"","SampleID_old","Latitude","Longitude","MMI.d","MMI.sba","MMI.hybrid","OxyRed.DO_30.richness","prop.spp.BCG4","prop.spp.IndicatorClass_DOC_high_raw"
"106826","SMC00899_07/12/11_1","33.71747","-117.7888",0.395133173,0.298570009,0.737015752,0.893583091,0.925034179,0.076174332
"106870","SMC00903_07/06/11_1","34.17832","-116.8473",1.015143738,1.216644964,1.012081263,0.83912026,1.255916412,1.037558649
"106914","SMC00910_04/30/09_1","33.51356121","-117.7443153",0.296936177,0.633214316,0.374981812,0.511898388,0.259482578,0.592409414
"106927","SMC00910_04/30/09_1","33.51356","-117.74432",0.296936177,0.633214316,0.374981812,0.511898388,0.259482578,0.592409414
"106958","SMC00911_06/04/09_1","34.50802616","-119.2979023",1.101256589,1.006973547,0.981201738,1.192303049,0.881269061,0.884489789
"106973","SMC00911_06/04/09_1","34.508","-119.299",1.101256589,1.006973547,0.981201738,1.192303049,0.881269061,0.884489789
"106998","SMC00921_06/02/10_1","33.10624728","-117.1156848",0.712933574,0.205135255,0.603545565,0.687685606,0.562463741,0.251773478
"107053","SMC00924_06/09/09_1","34.22349648","-118.180152",0.765201273,0.723213776,0.777789365,0.749911342,0.521410733,0.788275077
"107085","SMC00924_06/25/14_1","34.22349648","-118.180152",0.800105269,0.659603284,0.895029793,0.363055668,1.181362455,0.984140741
"107125","SMC00926_06/28/10_1","33.9074","-117.88297",0.787042656,0.581396109,0.649954746,0,1.241168423,0.69371924
"107237","SMC00958_07/19/11_1","33.82533","-117.99894",0.363370611,0.801174993,0.925544312,0.758937974,1.21052115,0.940615038
"107291","SMC00963_06/17/10_1","33.56401549","-117.6514029",0.724906735,0.71407127,0.637066107,0.937568581,0.090188679,0.722986523
"107331","SMC00963_07/09/14_1","33.56401549","-117.6514029",0.556645096,0.724775863,0.764810836,0.744140744,0.591138078,0.926443878
"107386","SMC01013_06/24/10_1","33.48058","-117.14397",0.908794647,0.654647397,1.015579667,1.082800649,1.245464356,0.940615038
"107463","SMC01040_06/09/09_1","34.30517267","-118.1583289",1.228892519,0.805441653,1.032234556,1.192303049,0.767084466,1.016785018
"107464","SMC01040_06/09/09_1","34.30517","-118.15833",1.228892519,0.805441653,1.032234556,1.192303049,0.767084466,1.016785018
"107505","SMC01046_05/21/09_1","32.79464566","-117.1853573",0.614545757,0.811129368,0.894874088,0.938819415,1.085596594,0.64395301
"107552","SMC01049_06/01/10_1","33.17737831","-117.204026",0.327114266,0.481320166,0.503337012,0.706396526,0.549863427,0.501309105
"107601","SMC01049_07/09/14_1","33.17737831","-117.204026",0.604760756,1.03711748,0.822941764,0.512968689,1.328255618,1.062487006
"107655","SMC01096_06/07/10_1","34.2848271","-118.2932173",0.918600519,0.621787049,0.972579279,0.710819576,1.238633077,0.884489789
"107697","SMC01096_06/07/10_2","34.2848271","-118.2932173",0.905393579,0.710770191,0.885370937,0.710819576,0.899551197,0.874738298
"107775","SMC01151_06/17/09_1","34.3723","-118.972",1.059198598,0.217757918,0.752038622,1.192303049,0.772447351,0
"107799","SMC01151_06/17/09_1","34.37251817","-118.9715234",1.059198598,0.217757918,0.752038622,1.192303049,0.772447351,0
"107821","SMC01155_05/12/09_1","33.7606","-117.679",0.467165131,0.658718317,0.690695209,0.204844593,1.172997906,0.725954184
"107839","SMC01155_05/12/09_1","33.76112381","-117.6793088",0.467165131,0.658718317,0.690695209,0.204844593,1.172997906,0.725954184
"107874","SMC01161_05/27/10_1","33.44673","-117.25528",0.524355751,0.867912596,0.633575396,1.066842852,0,0.674020107
"107901","SMC01174_07/20/11_1","33.01678","-117.01646",0.901561201,0.889702244,0.513937499,0.246715272,0.249555562,1.175144004
"107975","SMC01196_07/14/10_1","34.27837802","-118.0296019",0.736019421,0.654488416,0.854355575,0.959509746,0.547323448,0.893741204
"108009","SMC01201_06/02/10_1","33.08582","-117.05531",0.407118719,0.873804171,0.692934413,1.192303049,0.150067117,0.772515771
"108049","SMC01208_06/08/10_1","34.19015","-118.53647",0.519791468,0.300059208,0.663393096,0.743154262,0.890940515,0.229695223
"108090","SMC01215_07/13/11_1","34.33969","-119.06785",0.529718591,0.474240366,0.64241814,0.713089129,0.584989768,0.748534218
"108148","SMC01248_07/26/11_1","34.25896","-117.74499",0.933730606,0.799967516,0.856545446,1.04708512,0.732717118,0.366410572
"108180","SMC01257_06/16/11_1","33.60842","-117.6186",0.621979916,0.413871485,0.501517183,0.552698767,0.425404095,0.370150505
"108231","SMC01258_05/27/09_1","32.6495","-117.05887",0.674200336,1.077926864,0.723782553,0.47841603,1.133350184,1.032727572
"108278","SMC01260_07/16/12_1","34.06527","-117.97427",0.635536471,0.565039709,0.832209735,0.752451694,1.145852253,0.508166118
"108341","SMC01278_06/17/09_1","33.8203072","-118.0668348",0.820996034,0.109061127,0.790630141,0.880939358,1.03137515,0.057043268
"108400","SMC01320_06/07/10_1","34.29852","-118.25076",0.691758406,0.69673482,0.661314563,0.813433043,0.456446177,0.759103596
"108452","SMC01358_06/21/11_1","33.90965","-118.24673",0.598117607,0.550935779,0.616034409,0.664255048,0.531962198,0.607592799
"108495","SMC01367_06/23/11_1","34.21451","-117.32889",0.823449769,0.900367696,0.780036626,1.192303049,0,0.906761713
"108523","SMC01383_06/01/10_1","34.06622","-117.54181",0.555283741,0.901636936,0.921959015,0.364648224,1.328255618,1.092954998
"108577","SMC01413_07/09/12_1","33.305522","-116.806274",1.092304562,1.178812755,1.003510307,0.939296537,0.987445595,1.058756231
"108627","SMC01413_07/09/12_2","33.305522","-116.806274",1.033006785,1.078466952,0.875557045,0.939296537,0.680061073,0.98660446
"108680","SMC01424_07/01/09_1","34.24011836","-117.8161687",1.160935026,0.794918871,1.041264111,1.053651716,1.157415646,0.674020107
"108704","SMC01452_07/15/10_1","34.0909","-118.06673",0.492840083,0.240421113,0.612225631,0.119048754,1.328255618,0.347577335
"108766","SMC01454_07/16/12_1","33.95237","-117.86471",0.610464454,0.454874628,0.353562886,0,0.408471292,0.73749509
"108825","SMC01454_07/16/12_2","33.95237","-117.86471",0.473051489,0.882156687,0.646905964,0.48013984,0.94545765,0.893741204
"108882","SMC01464_06/07/12_1","34.27305","-118.52657",0.319699185,0.904193012,0.743372229,0.50894539,1.080118181,0.864445057
"108925","SMC01504_06/28/11_1","34.25327","-117.71385",0.77359759,1.167138444,1.160843541,1.192303049,1.0662983,1.076028336
"108952","SMC01504_06/28/11_2","34.25327","-117.71385",1.057941508,1.1338461,1.103479712,1.192303049,0.819916324,1.092954998
"108982","SMC01512_06/23/10_1","34.27639961","-118.672511",0.745398176,0.803259819,0.966316438,0.937729771,1.238460185,0.893741204
"109043","SMC01523_07/07/11_1","34.09536","-116.98226",0.933692267,1.143358199,1.126047602,1.192303049,1.328255618,1.087701896
"109077","SMC01544_07/14/10_1","34.2973085","-118.2485186",0.778812029,0.66422237,0.775510295,0.620005206,0.919339652,0.814144127
"109139","SMC01555_06/23/11_1","33.54999","-117.77966",0.379058896,0.219454785,0.451887175,0.90956023,0.065335273,0.169954062
"109180","SMC01559_06/21/11_1","34.20984","-117.45726",0.930978122,1.092858604,0.920009654,1.192303049,0.368513557,1.102476245
"109222","SMC01567_06/09/10_1","34.50961","-119.38373",0.806993255,0.889174746,1.038028083,1.06018719,0.882542421,1.027666443
"109274","SMC01606_05/26/09_1","32.8414","-117.23471",0.60677101,0.488617673,0.691486671,0.515863659,0.839585481,0.893741204
"109275","SMC01606_05/26/09_1","32.84140448","-117.2347054",0.60677101,0.488617673,0.691486671,0.515863659,0.839585481,0.893741204
"109341","SMC01655_07/06/11_1","34.0805","-117.06359",0.985750898,1.009627743,1.015646644,1.192303049,0.636103594,1.082073572
"109369","SMC01656_06/06/12_1","34.15622","-118.53625",0.289054658,0.328603963,0.738549225,0.653236109,1.323492058,0.29676313
"109428","SMC01662_07/09/12_1","33.92484","-117.9566",0.423939221,0.265000237,0.506019121,0.285439525,1.079919797,0.126062597
"109486","SMC01684_06/03/09_1","34.27614","-118.91576",0.465806331,0.21567454,0.813224377,0.978246455,1.215950498,0
"109498","SMC01684_06/03/09_1","34.27614013","-118.9157609",0.465806331,0.21567454,0.813224377,0.978246455,1.215950498,0
"109507","SMC01689_07/05/12_1","33.267925","-117.235071",0.415674352,1.077926864,0.554075654,0.50857143,0.417969706,1.037558649
"109551","SMC01692_06/20/11_1","34.19799","-118.16973",0.328809528,0.768872808,0.785675964,0.749911342,0.832009988,0.906761713
"109582","SMC01694_06/28/10_1","33.92001982","-117.9027103",0.790120343,0.622027381,0.624421018,0.089583247,1.30369727,0.703067981
"109647","SMC01716_06/08/10_1","34.20747","-118.49728",0.51428917,0.396662841,0.759150777,0.826921411,0.830974713,0.592409414
"109690","SMC01717_05/28/09_1","33.33968664","-117.1328647",0.667263697,0.862172948,0.486298247,0.320114688,0.489285244,0.900374293
"109749","SMC01726_06/30/10_1","33.86352","-117.98813",0.89689402,0.713639274,0.971898974,0.722496169,1.328255618,0.64395301
"109789","SMC01748_05/21/14_1","34.2875","-118.827",0.430236372,0.829699372,0.400529629,0,0.638066562,0.964051955
"109857","SMC01748_06/03/09_1","34.2875","-118.827",0.272269631,0.966952384,0.689138886,1.066572053,0.024006867,0.879679053
"109863","SMC01748_06/03/09_1","34.28759333","-118.8283236",0.272269631,0.966952384,0.689138886,1.066572053,0.024006867,0.879679053
"109888","SMC01772_07/11/12_1","34.10946","-118.12019",0.577967144,0.458041745,0.698895282,0.695376666,0.941598614,0.759103596
"109938","SMC01808_06/13/11_1","34.3094","-118.07316",0.85307527,0.975903403,0.837401771,0.664937418,0.871320705,1.062487006
"109995","SMC01814_06/09/10_1","33.02298708","-117.2254299",0.499169925,0.433802761,0.864029355,0.892538581,1.226920817,0.559765137
"110041","SMC01824_06/21/12_1","34.09113","-117.756",0.236980195,0.596031403,0.493222272,0.470318772,0.373310655,0.217000226
"110086","SMC01860_05/28/09_1","34.224","-118.979",0.432059448,0.775717343,0.515349688,0.739878884,0,0.674020107
"110099","SMC01860_05/28/09_1","34.22374","-118.97935",0.432059448,0.775717343,0.515349688,0.739878884,0,0.674020107
"110114","SMC01881_07/09/13_1","33.23548","-117.34167",0.376445544,0.87174671,0.516227164,0.282460736,0.753945128,0.899067776
"110184","SMC01881_07/09/13_2","33.23548","-117.34167",0.483658708,0.77263115,0.52886392,0.282460736,0.729241053,0.842042122
"110256","SMC01902_07/16/12_1","34.01178","-117.85407",0.449978033,0.483309281,0.437679346,0.469647301,0.217827523,0.40341623
"110298","SMC01909_06/09/09_1","33.31120674","-117.1387779",0.386676687,0.671930982,0.543845891,0.492716795,0.862506583,0.820160185
"110347","SMC01909_07/10/14_1","33.31120674","-117.1387779",0.451956677,0.999812732,0.691552836,0.879572468,0.813132659,0.953580141
"110395","SMC01912_07/12/12_1","34.23442","-118.60304",0.705775389,0.215429147,0.604774135,0.97922649,0.549511838,0.102745256
"110459","SMC01923_07/12/11_1","33.67222","-117.78872",0.394958813,0.234440393,0.43197169,0.17091735,0.978418089,0.057043268
"110512","SMC01934_06/15/12_1","33.49073","-117.66895",0.575826979,0.809441683,0.50189551,0.241421796,0.303028857,1.054870008
"110564","SMC01960_05/21/14_1","34.26554548","-118.7591569",0.643865731,0.715154879,0.480858551,0.159401946,0.726155742,0.774833316
"110636","SMC01960_06/23/10_1","34.26554548","-118.7591569",0.458990359,0.208678947,0.586173261,0.54625762,0.754511724,0.251773478
"110690","SMC01962_06/08/10_1","32.660647","-117.0392464",0.78534033,0.39724729,0.799648368,1.192303049,0.140182528,0.822128402
"110748","SMC01962_07/17/14_1","32.660647","-117.0392464",0.57188432,0.85366806,0.682817832,0.47841603,0.985769792,0.884489789
"110852","SMC01972_06/07/10_1","34.24022888","-118.4956339",0.795245992,0.360913449,0.736910721,1.029279166,0.636462627,0.363326767
"110913","SMC01979_07/14/11_1","34.45205","-119.13625",0.946855745,1.136562516,0.940210242,0.880275256,1.123998281,0.829822339
"110949","SMC01987_06/15/12_1","33.59074","-117.71177",0.750820953,0.50014807,0.474303644,0,1.027887754,0.602610751
"111021","SMC01987_06/15/12_2","33.59074","-117.71177",0.632676666,0.484333553,0.502698085,0.184244528,0.844607684,0.582947305
"111096","SMC01990_05/21/09_1","32.79577","-117.11338",0.463485102,0.64332151,0.752148139,1.092639678,0.468711501,0.206613411
"111097","SMC01990_05/21/09_1","32.79577461","-117.1133797",0.463485102,0.64332151,0.752148139,1.092639678,0.468711501,0.206613411
"111122","SMC01990_07/08/14_1","32.79577","-117.11338",0.393432237,0.824199932,0.827215645,0.705784004,1.172522084,0.851312302
"111206","SMC02006_05/26/09_1","32.83115","-116.9851",1.033726494,0.287337623,0.957325786,1.192303049,1.328255618,0
"111210","SMC02006_05/26/09_1","32.83115358","-116.9851017",1.033726494,0.287337623,0.957325786,1.192303049,1.328255618,0
"111242","SMC02028_07/12/12_1","34.12813","-118.16545",0.187730911,0.825223863,0.505113381,0.107002345,0.608691647,0.764221399
"111283","SMC02059_06/03/10_1","34.06193","-117.30704",0.340544494,0.484936739,0.691089565,0.902197077,0.643749965,0.331255196
"111327","SMC02059_06/03/10_2","34.06193","-117.30704",0.286704665,0.484936739,0.556079412,0.708769241,0.489529668,0.40341623
"111367","SMC02075_07/17/12_1","34.67498","-119.03657",0.670383941,0.884378689,0.888644836,0.500235611,1.313768065,0.956041869
"111466","SMC02088_06/14/11_1","34.30226","-118.2596",0.904783222,0.722048908,0.897874124,1.047100318,0.789782483,0.655591886
"111506","SMC02092_06/14/11_1","34.27948","-118.20685",0.826973778,0.700662997,0.715897694,0.923330143,0.18564694,0.655591886
"111542","SMC02123_07/05/11_1","34.10814","-117.20168",0.748593823,0.20314614,0.531415051,0.522924696,0.316665608,0.229695223
"111591","SMC02127_05/19/14_1","34.42279745","-119.2644929",0.709315908,0.673439436,0.434907462,0,0.493851623,0.991395024
"111667","SMC02127_06/04/09_1","34.42279745","-119.2644929",0.502692758,0.533427207,0.598080386,0.80842971,0.37539875,0.425002864
"111713","SMC02139_07/17/12_1","34.67249","-119.01713",1.164144559,0.883605631,0.956909538,0.854394611,0.992085766,0.803017654
"111777","SMC02145_07/19/11_1","33.26934","-117.03147",0.315267854,0.800463916,0.719232347,0.811105462,1.105996588,0.70762451
"111816","SMC02167_06/07/10_1","34.1045","-117.15946",0.652228914,1.133414104,0.751851274,1.192303049,0.085334137,0.950443422
"111850","SMC02206_07/19/11_1","33.87099","-117.85003",0.636933126,0.329632693,0.86669787,1.052774201,1.328255618,0.157152384
"111939","SMC02228_06/23/09_1","34.0689","-118.22422",0.432649169,0.225846333,0.322141362,0.533285059,0,0.23985122
"111940","SMC02228_06/23/09_1","34.06890124","-118.2242184",0.432649169,0.225846333,0.322141362,0.533285059,0,0.23985122
"111993","SMC02232_06/03/13_1","34.23233","-118.55162",0.212116008,0.453094998,0.669248803,1.192303049,0,0.304371674
"112028","SMC02270_06/30/10_1","33.7957","-117.77237",0.592919613,0.351278199,0.515704712,0.358194182,0.599414203,0.307818279
"112072","SMC02302_07/15/13_1","33.81542","-118.0435",0.98000006,0.761194531,0.870743887,0.300655848,1.328255618,0.924579252
"112134","SMC02366_06/23/14_1","33.84684","-118.14043",0.493878989,0.943969267,0.828647255,0.558933591,1.328255618,0.884489789
"112173","SMC02417_07/20/11_1","33.13385","-117.06236",0.899607941,0.314110095,0.867327385,1.192303049,0.994301715,0.102745256
"112237","SMC02436_05/28/09_1","34.26187799","-118.9722848",0.291782938,0.587039736,0.599613244,0.82550294,0.562696381,0.614922709
"112271","SMC02452_06/30/11_1","34.2733","-118.89985",0.562081019,0.325002008,0.795782188,0.813503967,0.999255115,0.310481565
"112320","SMC02457_05/31/10_1","33.25577","-117.25005",0.434394124,0.800490663,0.550675581,0.894150479,0,1.037558649
"112365","SMC02464_06/22/11_1","34.24635","-117.64321",0.921978041,1.118281221,0.999959097,1.003141078,0.957240368,0.73749509
"112384","SMC02484_06/05/13_1","34.1457","-118.36814",0.726821008,0.506230014,0.910043411,1.192303049,0.930975473,0.312601324
"112440","SMC02484_06/05/13_2","34.1457","-118.36814",0.529069342,0.451857536,0.917667617,1.143949636,1.082575811,0.23985122
"112495","SMC02494_05/22/14_1","33.9132","-117.97397",0.751347027,0.189446595,0.391577086,0,0.794025653,0.504181638
"112576","SMC02536_06/29/11_1","34.26861","-118.6736",0.63620336,0.355329066,0.735283796,1.192303049,0.570271765,0
"112613","SMC02563_05/22/14_1","33.68193508","-117.6729879",0.414801458,0.729935848,0.686518128,0.020404703,1.328255618,0.864445057
"112672","SMC02563_06/24/10_1","33.68193508","-117.6729879",0.873373483,0.351278199,0.768806022,0.407260376,1.328255618,0.542187449
"112729","SMC02563_06/24/10_2","33.68193508","-117.6729879",0.714151617,0.105862924,0.678873666,0.407260376,1.328255618,0.182458026
"112775","SMC02568_06/12/12_1","34.28193","-118.22166",0.986042337,1.137889614,0.94346302,0.535604044,1.244565433,1.032727572
"112821","SMC02573_06/09/10_1","34.01344586","-117.1776416",0.468770665,0.843166023,0.733411158,0.315910856,0.555064521,1.09786919
"112860","SMC02591_07/21/11_1","34.51784","-119.37847",1.003941788,1.05016987,0.885210914,0.865824452,0.878476144,0.884489789
"112903","SMC02622_06/15/10_1","33.89721","-118.18619",0.439900674,0.335048509,0.670259763,0.8461159,0.683626569,0.366410572
"112959","SMC02644_06/30/11_1","34.18158","-118.88652",0.497926635,0.838166487,0.893604772,1.192303049,0.529550739,0.803017654
"112994","SMC02656_06/23/09_1","34.07471521","-117.8726676",0.527466701,0.100410922,0.526431537,0.89412561,0.287569246,0
"113042","SMC02680_06/03/14_1","34.19531","-118.59356",0.943620531,0.442536898,0.948458646,1.153846693,1.328255618,0.259565803
"113098","SMC02712_06/07/12_1","34.36239","-118.30451",0.694086586,0.624166855,0.640407104,0.627361912,0.842770759,0.720845915
"113173","SMC02718_06/30/14_1","33.88936","-117.88771",0.801111084,0.830894231,0.61161331,0,1.002895615,1.175144004
"113248","SMC02749_06/27/11_1","33.93015","-117.37436",0.372048435,0.483309281,0.798790628,1.023147504,1.124332243,0
"113278","SMC02804_06/20/11_1","34.14534","-118.40866",0.46081088,0.257586654,0.560940477,0.49329892,0.948950523,0.54707014
"113352","SMC02884_05/27/14_1","34.21765598","-118.9851587",0.472423455,0.451076777,0.349141372,0.159595374,0.49251886,0.744451253
"113430","SMC02884_05/27/14_2","34.21765598","-118.9851587",0.545586609,0.506433099,0.349141372,0.159595374,0.49251886,0.744451253
"113510","SMC02884_06/23/10_1","34.21765598","-118.9851587",0.587543171,0.212147501,0.24044205,0,0.27065596,0.438789286
"113563","SMC02902_08/02/11_1","32.94907","-117.06443",0.40079271,0.929621629,0.662541378,0.313493008,0.754856825,1.058756231
"113614","SMC02905_07/09/13_1","33.24093","-117.3287",0.147439572,0.919962678,0.380720042,0.288328047,0.200189414,1.034362705
"113685","SMC02933_06/01/10_1","33.31956894","-117.1656154",0.798829117,0.836744332,0.619107302,0.940218543,0,0.769232582
"113733","SMC02936_06/18/13_1","34.18541","-118.6432",0.475023772,0.556725308,0.747291387,0.452290377,1.309647457,0.573206898
"113769","SMC02947_07/12/11_1","33.69919","-117.81143",0.70480515,0.341877614,0.740001212,0.716403193,1.089766315,0.102745256
"113808","SMC02972_07/18/12_1","34.25114","-118.07515",0.8549786,1.278112925,1.016357021,1.131934543,0.725771162,1.027666443
"113829","SMC02976_07/25/14_1","34.25789","-117.75662",1.072093607,1.026095803,1.197852238,1.064371609,1.252935699,1.175144004
"113869","SMC02976_07/27/10_1","34.25789","-117.75662",0.921969089,1.054658754,1.035672398,0.870943772,1.022344758,0.950443422
"113901","SMC02984_06/23/10_1","34.26528","-118.75052",0.164524863,0.244784607,0.538263611,0.739685457,0.633998801,0.251773478
"113953","SMC02988_06/12/14_1","34.16168","-117.99022",0.765062686,0.799801246,0.760076997,0.604305314,0.847563992,0.935450971
"114050","SMC02996_06/11/14_1","34.22108","-118.42296",0.471296309,0.553776446,0.561566012,0.380979981,0.834310123,0.497444244
"114107","SMC03011_06/13/13_1","33.61433","-117.69551",0.778627504,0.944416818,0.737178513,0.200331276,1.216412574,1.000462879
"114173","SMC03110_07/26/11_1","32.81106","-117.07336",0.556359914,0.692473109,0.655158677,0.86420785,0.8919818,0.864445057
"114232","SMC03133_06/02/10_1","34.00166988","-117.5995987",0.424826468,0.111945444,0.435878169,0.494464093,0.219969291,0
"114274","SMC03216_07/27/11_1","34.28092","-117.84094",1.046579673,1.166706448,1.03398215,1.133559797,0.891064774,0.940615038
"114308","SMC03222_07/11/12_1","33.021859","-117.067227",0.640823071,0.530044475,0.851899687,0.891300643,1.147963549,0.45429901
"114374","SMC03234_06/28/11_1","33.66152","-116.62741",1.022570645,0.855429865,1.034029146,1.076694777,1.026352593,1.076028336
"114436","SMC03268_05/27/14_1","34.16106527","-119.0654026",0.470569611,0.869077048,0.392861926,0.037445695,0.539128903,0.994873106
"114510","SMC03268_05/28/09_1","34.16106527","-119.0654026",0.282448981,0.37985232,0.653775149,0.811157042,0.860547887,0.288741719
"114558","SMC03280_08/11/11_1","34.25686","-117.85653",1.003815824,1.071768032,1.083871914,1.077991385,1.01174166,0.965486868
"114610","SMC03304_06/29/11_1","34.2883","-118.72312",0.544566413,0.583827531,0.706792045,0.787416999,0.881120158,0.499140051
"114680","SMC03401_07/08/13_1","33.45042","-117.31169",0.742757613,0.830210025,0.734408929,0.666647105,0.534182802,0.953580141
"114729","SMC03438_07/02/12_1","33.9347","-117.79274",0.361226184,0.775717343,0.61622552,0.574216692,0.483108419,0.874738298
"114774","SMC03452_06/13/12_1","34.30052","-117.83267",1.017576063,0.651930982,0.896340754,0.940131961,0.617268681,0.847886366
"114798","SMC03510_07/15/14_1","32.56364","-116.78734",0.291933538,1.048976401,0.434174668,0,0.705631781,1.031066889
"114868","SMC03510_07/21/11_1","32.56364","-116.78734",0.352268603,0.617342649,0.441394727,0.528613317,0.012682474,0.701223671
"114918","SMC03523_06/11/13_1","33.58572","-117.66402",0.364618585,0.787411525,0.630922178,0,1.168188819,0.947238514
"114967","SMC03523_06/11/13_2","33.58572","-117.66402",0.428049621,0.700056388,0.60932527,0.387163224,0.934251969,0.70762451
"115022","SMC03533_06/01/10_1","34.02313","-117.19133",0.440040859,0.834188256,0.89225038,0.898805643,1.141836112,0.81683882
"115065","SMC03687_06/02/10_1","34.08295806","-117.5825525",0.092495006,0.439783481,0.464265764,0.672179142,0.02056207,0.531201394
"115098","SMC03737_07/06/12_1","33.11969","-117.0926",0.70426653,0.28067976,0.833524608,1.192303049,0.833049361,0.124302797
"115169","SMC03929_07/05/12_1","33.178715","-117.304532",0.30462545,0.439783481,0.382124966,0.319585985,0.534893771,0.674020107
"115214","SMC03971_07/11/11_1","33.67551","-117.82775",0.669702627,0.67812473,0.57368506,0.175076048,0.745258728,0.717964326
"115276","SMC03984_06/18/12_1","34.24603","-117.90139",1.099506665,0.926396883,0.832397092,0.681172922,0.502717672,1.118344991
"115314","SMC03988_06/29/11_1","34.21323","-118.89766",0.579181903,0.397081374,0.522674936,0.617729205,0.514828868,0.307818279
"115359","SMC04000_07/30/12_1","34.23048","-117.75043",1.233742461,1.01090646,1.192946778,1.04708512,1.328255618,1.087701896
"115389","SMC04008_06/19/12_1","34.28364","-118.81025",0.505480324,0.66227253,0.67771724,0.321907119,1.098710611,0.635935117
"115437","SMC04047_05/14/09_1","34.45775","-119.29185",1.332639156,0.977693607,1.16030741,1.192303049,1.328255618,0.940615038
"115452","SMC04047_05/14/09_1","34.45775245","-119.2918536",1.332639156,0.977693607,1.16030741,1.192303049,1.328255618,0.940615038
"115473","SMC04054_05/27/09_1","32.83694446","-117.0185447",0.676107582,0.269794721,0.588712356,0.479034999,0.589791928,0.839055064
"115487","SMC04054_05/27/09_1","32.83694","-117.01854",0.676107582,0.269794721,0.588712356,0.479034999,0.589791928,0.839055064
"115521","SMC04121_07/09/12_1","33.185","-117.197655",0.20252706,0.494587998,0.53310841,0.899824363,0.721082212,0.257143864
"115563","SMC04132_06/11/12_1","34.21481","-118.88474",0.183888556,0.539588013,0.650341704,0.500711812,1.176094625,0.536126177
"115630","SMC04132_06/11/12_2","34.21481","-118.88474",0.179787736,0.405888276,0.51403334,0.500711812,1.071826391,0.483595157
"115708","SMC04134_07/26/11_1","32.82874","-117.05243",0.662612609,0.978175999,0.754106887,0.673191414,1.003260594,0.953580141
"115767","SMC04175_06/11/09_1","34.40816","-119.27685",0.220634203,0.65106699,0.771918524,1.192303049,0.570137475,0.674020107
"115776","SMC04175_06/11/09_1","34.40816194","-119.2768494",0.220634203,0.65106699,0.771918524,1.192303049,0.570137475,0.674020107
"115806","SMC04204_07/11/12_1","34.20249","-118.01862",0.923621249,1.137426508,0.945628625,0.936962507,0.839758582,1.092954998
"115838","SMC04239_06/11/09_1","34.36072608","-119.3111694",1.191466992,0.516169629,0.861801917,1.192303049,0.69829932,0.374780899
"115880","SMC04294_07/11/13_1","32.93776","-117.14172",0.573369285,0.756227038,0.648497969,0.90063676,0.573841496,0.996011387
"115938","SMC04308_06/17/09_1","34.19384268","-118.907756",0.302662727,0.35504741,0.504220062,1.004584879,0,0.229695223
"115945","SMC04308_06/17/09_1","34.1935","-118.908",0.302662727,0.35504741,0.504220062,1.004584879,0,0.229695223
"115971","SMC04383_05/19/14_1","34.50221","-119.35587",1.060258355,0.780021828,0.884317713,0.854289705,1.092892563,0.932267643
"116056","SMC04383_06/09/10_1","34.50221","-119.35587",1.089411526,0.780655958,1.030310442,1.192303049,0.931972828,0.810037929
"116104","SMC04399_06/11/09_1","34.30730165","-119.3012608",0.504658394,0.888197033,0.665347273,0.996442488,0,1.010925789
"116120","SMC04399_06/11/09_1","34.3073","-119.30126",0.504658394,0.888197033,0.665347273,0.996442488,0,1.010925789
"116143","SMC04426_07/25/11_1","33.00697","-116.66995",0.888797138,0.948146409,0.855910859,1.192303049,0.609506143,0.965486868
"116210","SMC04441_07/19/13_1","33.17444","-117.27688",0.583758368,0.972067252,0.642371916,0.514690197,0.954588186,1.100209282
"116275","SMC04524_07/09/13_1","34.24712","-118.03339",1.237156924,0.854472693,0.912037155,0.977153128,0.762837888,0.965486868
"116324","SMC04532_07/11/12_1","34.15595","-118.28455",0.509782779,0.261468537,0.682725855,0.718730774,0.689548957,0.40341623
"116405","SMC04600_07/08/14_1","34.39723618","-118.7104501",0.425297239,0.580006792,0.443198583,0.224316328,0.346564953,0.94560979
"116470","SMC04661_07/16/14_1","33.40607","-117.225",0.643436252,0.489530333,0.818956417,1.192303049,0.462176816,0.312601324
"116532","SMC04661_07/18/11_1","33.40607","-117.225",0.7939147,0.382248379,0.696158536,0.681321831,0.595881321,0.663633292
"116595","SMC04682_07/25/11_1","32.97115","-116.64815",0.936925412,1.005152234,0.947879279,1.192303049,1.011501548,1.167833961
"116662","SMC04749_06/23/09_1","33.85753681","-117.213211",0.244487892,0.375318474,0.628244503,0.516844614,0.98863571,0.35664519
"116706","SMC04756_05/21/14_1","34.27092","-118.92691",0.44498137,0.673011159,0.432745052,0.247411612,0.606084286,0.745429463
"116772","SMC04756_07/07/10_1","34.27092","-118.92691",0.581927309,0.172513758,0.309126359,0.247411612,0.090058206,0.370150505
"116822","SMC04795_07/14/11_1","34.47989","-119.17068",0.809988171,0.74779561,0.796436626,0.774515362,0.918027521,0.696871101
"116851","SMC04806_07/11/13_1","32.89036","-117.19358",0.534122619,0.820039798,0.935115698,0.898966833,1.328255618,0.81683882
"116923","SMC04880_06/06/12_1","34.30935","-118.09674",0.808864548,0.931345351,1.029546205,0.856430977,1.241275558,0.98660446
"116980","SMC04932_07/12/10_1","34.20137567","-119.0011468",0.541281189,0.581924867,0.415900792,0,0.664142469,0.879679053
