metric,comid,data_type,gageid,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage
DS_Tim,22555654,observed,11062800,333,predicted,299,0,indeterminate,late,FALSE,Non-Ref
DS_Mag_50,22555654,observed,11062800,0,predicted,7.92630897871027,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,22555654,observed,11062800,1.0780000000000025,predicted,13.7641788639574,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,22555654,observed,11062800,4,predicted,5,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22555654,observed,11062800,3.159650183023775,predicted,27.89927275569,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,22555654,observed,11062800,10.5,predicted,40.7,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,22555654,observed,11062800,0.7018467852257182,predicted,0.0759493670886077,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,22555654,observed,11062800,62,predicted,99.9,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,22555654,observed,11062800,5.65,predicted,131.760914883189,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,22555654,observed,11062800,266,predicted,187.75,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,22555654,observed,11062800,199.5,predicted,101.295833333333,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,22555654,observed,11062800,14,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,22555654,observed,11062800,19.5,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,22555654,observed,11062800,5,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_10,22555654,observed,11062800,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22555654,observed,11062800,3,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22555654,observed,11062800,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22555654,observed,11062820,110,predicted,138.016666666667,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22555654,observed,11062820,324,predicted,299,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_50,22555654,observed,11062820,5.7,predicted,7.92630897871027,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,22555654,observed,11062820,8.3,predicted,13.7641788639574,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22555654,observed,11062820,2.5,predicted,5,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Mag,22555654,observed,11062820,10.5135680756716,predicted,27.89927275569,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,22555654,observed,11062820,23,predicted,40.7,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,22555654,observed,11062820,0.07246376811594203,predicted,0.0759493670886077,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22555654,observed,11062820,64,predicted,99.9,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,22555654,observed,11062820,14.5,predicted,131.760914883189,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,22555654,observed,11062820,242.5,predicted,187.75,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,22555654,observed,11062820,198,predicted,101.295833333333,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,22555654,observed,11062820,9.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,22555654,observed,11062820,22.5,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,22555654,observed,11062820,5,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_10,22555654,observed,11062820,3.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,22555654,observed,11062820,5.5,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_5,22555654,observed,11062820,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22557742,observed,11063500,138,predicted,151.775,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22557742,observed,11063500,305,predicted,297,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22557742,observed,11063500,0.71,predicted,1.80563530643505,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,22557742,observed,11063500,1.05,predicted,2.8178594001436,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Dur,22557742,observed,11063500,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22557742,observed,11063500,11.983426256103607,predicted,6.25814636311963,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,22557742,observed,11063500,60,predicted,41.75,0,indeterminate,late,FALSE,Non-Ref
SP_ROC,22557742,observed,11063500,0.05697641375390737,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22557742,observed,11063500,148,predicted,100.916666666667,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,22557742,observed,11063500,13.5,predicted,33.2422816754,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Tim,22557742,observed,11063500,147.5,predicted,177.15,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,22557742,observed,11063500,62.5,predicted,90.95,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,22557742,observed,11063500,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22557742,observed,11063500,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22557742,observed,11063500,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22557742,observed,11063500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22557742,observed,11063500,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22557742,observed,11063500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22557744,observed,11063510,152.5,predicted,154.833333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22557744,observed,11063510,279,predicted,289.95,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22557744,observed,11063510,3.455,predicted,3.04291851413092,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,22557744,observed,11063510,4.550000000000001,predicted,6.22448126500302,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22557744,observed,11063510,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22557744,observed,11063510,12.996231689062887,predicted,14.8641474828794,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,22557744,observed,11063510,23,predicted,42,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,22557744,observed,11063510,0.04049271811623799,predicted,0.0625000000000001,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Dur,22557744,observed,11063510,135,predicted,90.6833333333334,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,22557744,observed,11063510,62.1,predicted,65.3259678505845,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22557744,observed,11063510,145,predicted,173.275,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,22557744,observed,11063510,68,predicted,91.1250000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22557744,observed,11063510,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22557744,observed,11063510,2,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22557744,observed,11063510,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22557744,observed,11063510,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22557744,observed,11063510,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22557744,observed,11063510,1.5,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22554872,observed,11063680,141,predicted,161.941666666666,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22554872,observed,11063680,290,predicted,288.55,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22554872,observed,11063680,0.45,predicted,0.423344472847074,0,indeterminate,unknown,TRUE,Non-Ref
DS_Mag_90,22554872,observed,11063680,1.1900000000000004,predicted,0.893286138879877,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22554872,observed,11063680,5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22554872,observed,11063680,3.98799083438118,predicted,2.59601765853611,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,22554872,observed,11063680,25,predicted,39.8875,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,22554872,observed,11063680,0.052631578947368356,predicted,0.0625000000000001,0,indeterminate,unknown,TRUE,Non-Ref
SP_Dur,22554872,observed,11063680,129,predicted,95.225,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,22554872,observed,11063680,19.3,predicted,15.8736706048302,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22554872,observed,11063680,154,predicted,178.6875,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,22554872,observed,11063680,77,predicted,94.75,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22554872,observed,11063680,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22554872,observed,11063680,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22554872,observed,11063680,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22554872,observed,11063680,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22554872,observed,11063680,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22554872,observed,11063680,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22558116,observed,11063682,87,predicted,161.816666666666,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,22558116,observed,11063682,349,predicted,288.566666666666,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,22558116,observed,11063682,897.75,predicted,0.422909613652721,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,22558116,observed,11063682,1124.15,predicted,0.891633341273142,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,22558116,observed,11063682,2,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Mag,22558116,observed,11063682,462.99909114939726,predicted,2.61129668292027,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,22558116,observed,11063682,1,predicted,39.95,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,22558116,observed,11063682,0.05942873588027915,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22558116,observed,11063682,85,predicted,95.0375,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,22558116,observed,11063682,1450,predicted,15.5749013637052,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,22558116,observed,11063682,258.5,predicted,178.6875,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,22558116,observed,11063682,237,predicted,94.8833333333334,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,22558116,observed,11063682,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22558116,observed,11063682,25,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,22558116,observed,11063682,2.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22558116,observed,11063682,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22558116,observed,11063682,10.5,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_5,22558116,observed,11063682,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22557922,observed,11065000,140.5,predicted,154.383333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22557922,observed,11065000,295,predicted,293,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22557922,observed,11065000,0.125,predicted,11.9087192993587,-1,likely_altered,low,FALSE,Non-Ref
DS_Mag_90,22557922,observed,11065000,0.345,predicted,23.4241714291798,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,22557922,observed,11065000,5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22557922,observed,11065000,5.340457705244472,predicted,75.6697914975951,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,22557922,observed,11065000,20,predicted,40.6833333333334,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,22557922,observed,11065000,0.22857142857142848,predicted,0.0714285714285714,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,22557922,observed,11065000,124,predicted,87.9,0,indeterminate,unknown,TRUE,Non-Ref
SP_Mag,22557922,observed,11065000,302,predicted,282.327000151277,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22557922,observed,11065000,154,predicted,186.9875,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,22557922,observed,11065000,81.5,predicted,102.458333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22557922,observed,11065000,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22557922,observed,11065000,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22557922,observed,11065000,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22557922,observed,11065000,1.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_2,22557922,observed,11065000,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22557922,observed,11065000,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22563032,observed,11066460,142,predicted,159.083333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22563032,observed,11066460,300,predicted,298.5625,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22563032,observed,11066460,57,predicted,35.6196411343101,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,22563032,observed,11066460,74.28,predicted,68.6863340730624,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22563032,observed,11066460,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22563032,observed,11066460,179.4828897905141,predicted,244.400875835504,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,22563032,observed,11066460,20,predicted,41,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,22563032,observed,11066460,0.04950495049504951,predicted,0.0423051409618574,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22563032,observed,11066460,140,predicted,87.05,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,22563032,observed,11066460,1280,predicted,679.854475144877,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22563032,observed,11066460,152,predicted,192.5625,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,22563032,observed,11066460,75,predicted,103.8375,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22563032,observed,11066460,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22563032,observed,11066460,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22563032,observed,11066460,2,predicted,2.5,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22563032,observed,11066460,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22563032,observed,11066460,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22563032,observed,11066460,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22535256,observed,11069500,206,predicted,146.083333333333,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Tim,22535256,observed,11069500,254.5,predicted,305.5,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_50,22535256,observed,11069500,0.04,predicted,2.94316120609559,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,22535256,observed,11069500,0.47000000000000014,predicted,5.85123208971345,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,22535256,observed,11069500,5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22535256,observed,11069500,6.565486370535398,predicted,19.8365773963371,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,22535256,observed,11069500,19,predicted,40.9,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,22535256,observed,11069500,0.1347517730496454,predicted,0.0625000000000001,-1,likely_altered,high,FALSE,Non-Ref
SP_Dur,22535256,observed,11069500,68,predicted,97,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,22535256,observed,11069500,88.1,predicted,82.6769690922532,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22535256,observed,11069500,168,predicted,195.5625,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,22535256,observed,11069500,68,predicted,100.329166666667,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22535256,observed,11069500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,22535256,observed,11069500,5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22535256,observed,11069500,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22535256,observed,11069500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,22535256,observed,11069500,2.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22535256,observed,11069500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22535256,observed,11069501,126,predicted,146.083333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22535256,observed,11069501,327.5,predicted,305.5,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22535256,observed,11069501,4.8,predicted,2.94316120609559,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,22535256,observed,11069501,7.040000000000001,predicted,5.85123208971345,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22535256,observed,11069501,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,22535256,observed,11069501,13.914567385749548,predicted,19.8365773963371,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,22535256,observed,11069501,30.5,predicted,40.9,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,22535256,observed,11069501,0.07843137254901951,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22535256,observed,11069501,170,predicted,97,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,22535256,observed,11069501,161,predicted,82.6769690922532,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,22535256,observed,11069501,180,predicted,195.5625,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,22535256,observed,11069501,103,predicted,100.329166666667,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22535256,observed,11069501,5.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,22535256,observed,11069501,8,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,22535256,observed,11069501,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,22535256,observed,11069501,2,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_2,22535256,observed,11069501,3,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22535256,observed,11069501,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22534640,observed,11070210,292,predicted,286,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,22534640,observed,11070210,0,predicted,4,NA,not_enough_data,undeterminable,NA,Non-Ref
SP_ROC,22534640,observed,11070210,0.05557960557960567,predicted,0.0714285714285714,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,22534640,observed,11070210,117.5,predicted,90,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,22534640,observed,11070210,9.2,predicted,201.071899703235,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,22534640,observed,11070210,174.5,predicted,189,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,22534640,observed,11070210,106.5,predicted,111.325,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,22534640,observed,11070210,23,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,22534640,observed,11070210,365,predicted,3,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,22534640,observed,11070210,16.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,22534640,observed,11070210,2,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_2,22534640,observed,11070210,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,22534640,observed,11070210,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,22534638,observed,11070270,201.5,predicted,183.316666666666,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,22534638,observed,11070270,216,predicted,253.233333333334,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,22534638,observed,11070270,0.03,predicted,0.396829482783327,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,22534638,observed,11070270,0.155,predicted,1.76016347851892,1,likely_unaltered,none_found,FALSE,Non-Ref
