,OoverE.d,MMI.d,OoverE.sba,MMI.sba,OoverE.hybrid,MMI.hybrid
719MISSCK_05/21/13_1,0.764579974,1.016269873,1.134746672,0.821006042,0.812801173,1.1353362
719WWRAEF_06/09/10_1,1.066550141,0.877844344,0.500165403,1.077926864,1.032071124,1.020224986
719WWRPUS_05/13/13_1,1.011909605,0.984216633,0.310456721,0.814865663,0.729366565,1.092040715
801BNC530_06/19/14_1,1.072113445,1.033829222,1.096178866,1.056896509,1.087683681,1.03655516
801CCCCTT_05/15/13_1,1.094173653,1.13514608,1.206373719,1.06213131,1.189772765,1.162190853
801CCWFAC_06/07/11_1,1.110883355,0.977163551,1.093515349,0.898386377,1.026199629,1.070631039
801DRC025_06/25/14_1,0.915498372,0.961872931,0.96120509,0.919391892,0.901741586,0.948957385
801EEWADD_06/05/12_1,1.162196234,0.790663908,1.156965785,1.045624679,1.119054052,1.04566807
801LCMFAS_05/13/13_1,1.078128569,0.933994121,0.403706128,1.278112925,0.964050008,1.103690496
801S01671_07/10/12_1,1.004580238,0.867345131,0.405912656,1.250369305,0.883566643,0.948144583
801S03111_06/06/12_1,0.99713782,1.037456793,0.857320603,1.167138444,0.93419799,0.911752751
801SNP001_06/18/14_1,0.928313229,1.14375621,0.859878051,0.940388859,1.099644463,0.984562478
801WBC106_06/25/14_1,0.964895349,0.822382905,1.00124155,0.86194525,0.93481433,0.871709101
801WE0674_05/14/13_1,1.299282728,1.059791134,0.192861529,1.111651204,0.97020012,1.075562357
801WE1008_05/14/13_1,1.083176556,0.963700307,0.989350351,1.267015477,1.159939064,1.096997028
801WE1132_08/19/09_1,0.892357923,1.056412586,0.850448093,1.104165274,0.959155013,0.998462835
802S45233_06/12/13_1,1.106609933,1.061112637,1.30289414,1.097754021,1.12561233,1.008537987
901ATCAAS_06/05/08_1,0.891664269,0.736844698,1.023737222,1.04928919,0.882861751,1.012814739
901BELOLV_03/26/15_1,1.072414565,1.153845217,1.19190992,1.074422228,1.107490735,1.178383044
901CSCADC_05/26/11_1,0.730695574,1.164400025,1.187832445,1.08508768,0.80539641,1.173437051
901DCCSMC_05/16/11_1,1.106267757,1.24627033,0.529189765,0.966952384,0.895877372,1.0841917
901NP9FLC_03/25/15_1,1.218701629,0.931980129,1.62618234,1.056761996,1.342779466,1.020330551
901S00469_05/13/09_1,0.930196132,0.901846115,1.065308384,0.871314802,0.98720974,0.906092161
901S01705_05/14/09_1,0.874838481,1.059264542,1.35122155,0.982345649,1.034934885,1.134103878
901S01849_06/01/10_1,1.06722562,1.029990914,1.596533157,1.119246009,1.223649319,1.157193654
901S02873_06/01/10_1,1.165513963,0.913339113,0.977857915,1.065746286,1.227429183,0.92715494
901S06969_05/31/12_1,1.126480273,0.909782536,1.291008285,0.772073321,1.170636712,0.757605591
901SCCA74_04/01/13_1,1.170171695,1.159960252,1.136085125,1.037248667,1.216786043,1.026057375
901SJSMT2_05/05/08_1,1.068600633,1.072968649,0.791022364,0.767704364,0.91656807,1.034316855
902SMSTN1_05/06/08_1,0.955606844,0.836374854,0.618423866,0.991018272,0.785763859,0.861856058
903ACPCT1_03/26/13_1,0.943249338,0.928203455,0.345602771,1.111651204,0.729339967,0.958766844
903FCPSPx_04/08/15_1,0.891590758,1.098398051,1.485922433,1.060445375,1.01182375,1.242682487
903FRC_05/12/14_1,1.320411149,1.088893423,1.301244765,1.173047847,1.416767157,1.037440155
903NP9LWF_05/08/15_1,1.105620107,1.004823186,1.390819054,0.897738247,1.276488059,1.016723917
903NP9UAC_04/09/15_1,1.080687768,0.979251876,1.286175889,0.928398817,1.296010002,0.968160378
903WE0798_04/08/15_1,1.26713484,0.983998373,1.415841497,0.991953852,1.231503461,1.020207295
903WE0900_04/08/15_1,1.000420344,0.998766858,1.077993257,1.053480928,1.011094005,1.112961012
905BCC_06/11/14_1,1.060127871,1.098746574,1.284928199,0.853132221,1.231499113,1.021004694
905S02561_05/25/11_1,0.732744758,0.837326602,0.296666215,1.000676724,0.662312784,0.942692843
905SDBDN9_03/25/14_1,0.762297272,0.859614152,0.739013899,0.867912596,0.738001858,1.052045832
905SDISS2_05/08/08_1,1.07758094,0.703220224,NA,NA,0.708142208,0.911136107
905WE0679_03/27/15_1,1.081432346,0.964583203,1.605476392,0.814380298,1.354175445,0.84043714
907CCCR02_08/24/10_1,1.213314804,0.926328564,0.896195819,1.08846899,1.005502006,0.943175481
907CONECR_05/31/12_1,1.151402207,1.067376968,0.789802294,1.137426508,1.055531051,0.997905426
907SDB035_05/22/14_1,0.944703865,1.074787537,0.280330568,1.278112925,0.725615104,1.065825609
911COPPER_03/24/15_1,0.768833291,0.836687819,1.217840183,0.696650251,0.998420613,0.879012597
911LAP_04/09/14_1,0.757633187,0.787976253,0.780484761,0.894910298,0.802756755,1.01229681
911NP9UCW_03/18/15_1,1.234522171,1.009259472,1.321422644,0.665107542,1.205733993,0.881772405
911S00858_05/31/10_1,1.174963822,0.800146636,0.690965679,0.921346085,0.952904608,1.126785861
911S01142_03/23/15_1,1.243830597,1.135303299,1.418724464,0.989955354,1.376964263,0.819215928
911S02058_05/05/09_1,0.643468573,0.88004759,1.175816504,1.073295532,0.737907883,1.142862009
911S03354_05/05/09_1,1.170624033,0.953189805,0.641617795,0.919236857,1.158034968,0.854874149
911TJIND2_05/08/08_1,1.049471287,0.840163126,1.000659601,0.771162936,0.973853669,1.001109307
911TJKC1x_03/30/15_1,1.287113755,1.030334124,1.52247666,0.767069053,1.34493601,0.953708994
911TJKTC5_05/07/08_1,0.680806268,0.804030273,1.269622393,0.602917794,1.047520201,0.931459561
911TJLCC2_04/07/15_1,1.248638256,0.944727811,1.075388667,1.08083488,1.187421817,0.889633818
911TJWIL3_05/25/11_1,0.849593007,0.924416581,1.135172648,0.703037854,0.924253449,0.999182145
SCFC1_06/12/08_1,1.215688071,0.926652682,0.770145865,0.872686473,1.228906008,0.92679232
SCSS1_06/17/08_1,1.121970387,0.973388721,0.596133981,0.805891174,1.186430727,0.876581544
SGUR103_07/22/10_1,1.137332953,1.214804529,NA,0.834215004,0.993168544,1.118516207
SJTC2_06/14/07_1,1.191906692,1.065033247,0.803814078,1.030535178,1.0662076,0.956597386
SMC00428_06/19/14_1,0.986260586,0.955082106,1.188492167,0.646731422,1.010382809,0.75802616
SMC00476_06/08/09_1,1.092409644,0.816556637,0.573805563,1.111651204,1.048613608,0.998469522
SMC00791_06/22/11_1,0.893333414,1.258095612,1.191471755,1.050183244,1.038886189,1.181069802
SMC01196_07/14/10_1,0.65240226,0.736019421,0.389199517,0.654488416,0.666590272,0.854355575
SMC01248_07/26/11_1,0.926706258,0.933730606,0.960714044,0.799967516,0.853752589,0.856545446
SMC01413_07/09/12_1,0.992940073,1.092304562,1.312338592,1.178812755,1.017469481,1.003510307
SMC01424_07/01/09_1,1.153652284,1.160935026,0.389511024,0.794918871,1.056277116,1.041264111
SMC01567_06/09/10_1,0.584600034,0.806993255,1.604634335,0.889174746,0.765115409,1.038028083
SMC01979_07/14/11_1,0.924526857,0.946855745,1.428176263,1.136562516,0.987064181,0.940210242
SMC02139_07/17/12_1,1.084480163,1.164144559,1.521957621,0.883605631,1.308981021,0.956909538
SMC02972_07/18/12_1,0.998881866,0.8549786,0.486225319,1.278112925,0.887964907,1.016357021
SMC03234_06/28/11_1,0.908747251,1.022570645,0.446510933,0.855429865,0.942308346,1.034029146
SMC03280_08/11/11_1,0.841593077,1.003815824,1.495966605,1.071768032,1.18172775,1.083871914
SMC03452_06/13/12_1,1.126285459,1.017576063,0.320333681,0.651930982,0.96741355,0.896340754
SMC04204_07/11/12_1,1.13858103,0.923621249,1.177741823,1.137426508,1.015115292,0.945628625
SMC04383_05/19/14_1,0.947012246,1.060258355,0.887774302,0.780021828,1.084543366,0.884317713
SMC04524_07/09/13_1,1.198279673,1.237156924,0.949927505,0.854472693,1.051591051,0.912037155
SMC04795_07/14/11_1,0.802115629,0.809988171,0.7808738,0.74779561,0.729318038,0.796436626
SMC05243_06/10/10_1,0.922254958,0.642754958,NA,NA,0.598075918,0.735523312
SMC05407_07/21/11_1,1.164512045,1.054228882,1.033182389,1.052158986,1.117470272,0.974173937
SMC05848_06/18/13_1,1.024620424,1.12564764,1.148145321,0.86194525,1.043142116,0.906792241
SMC06467_06/28/10_1,0.853488175,0.831892911,0.22204837,0.834215004,0.759874305,0.783677622
SMC08157_06/22/11_1,1.216876379,1.067059874,1.294407367,0.834517733,1.399689532,0.956062162
SMC13599_06/04/12_1,1.094098719,1.10779006,0.558656785,0.7641835,0.904896084,0.912423642
SMC19809_06/25/13_1,0.940754005,1.309730491,1.233261974,0.871314802,0.989538,1.146215852
SMCR8_474_07/05/09_1,1.200922724,0.722913732,0.662267215,0.985903403,1.092854753,0.80462328
SQMC1_06/05/08_1,0.897609143,0.723009645,0.962746626,1.020934414,1.047524804,0.783742312
SYHC2_06/03/08_1,1.191365463,0.989260467,1.177682123,1.0069829,1.120675851,1.024138837
SYTQ1_06/03/08_1,0.925334953,1.026253659,0.964625901,0.889675496,0.91500286,1.038554146
TJKT1_06/13/07_1,1.25064127,0.868418466,0.549084067,1.077926864,0.976009178,0.902581152
VRMT3_11/04/08_1,0.99240159,0.922418243,1.247289836,0.867682693,1.171941582,0.949852699
103STCNSR_08/09/11_1,0.457155785,1.191306799,NA,NA,0.318060272,1.198636565
103WER030_08/10/11_1,0.700676431,1.137154866,0.43071746,1.000676724,0.656331109,1.102421292
105PS0090_08/07/12_1,1.153451672,1.091773465,0.823192122,1.058466952,1.095656538,1.13631271
105PS0193_08/29/12_1,1.222105014,1.235043626,1.460105617,1.051363339,1.180383956,1.070559255
105PS0540_09/15/10_1,1.114547929,0.626935871,0.573237794,1.000676724,0.864321985,0.882201758
105PS1492_08/06/14_1,0.600439562,1.1499086,1.152457462,0.98850985,0.933206445,1.166850048
106MNCAHC_10/01/08_1,0.981678411,1.23436469,0.677282999,0.966952384,0.803185831,0.876758543
106WER011_09/11/13_1,1.110473765,1.324723199,0.905042142,1.134232521,0.960346665,1.15628559
111WE0816_06/12/13_1,0.842963287,1.146535207,0.972546816,1.04960291,0.976946709,1.118152593
114PS0145_06/20/11_1,1.161430067,1.18449998,1.112277535,1.030535178,1.275377471,1.098340562
201AHO350_06/20/12_1,0.96858165,1.239340295,0.611606921,0.889702244,1.002974015,0.917221493
202PES168_06/06/13_1,0.829014725,1.082816676,0.617480954,0.834215004,0.807155513,1.116172248
205COY585_05/28/13_1,0.967687074,1.154612635,1.216497906,1.067514434,1.137281209,1.143161229
205COY853_05/29/14_1,1.085729665,1.11085814,1.369662276,0.743030828,1.117872045,1.023972072
206BRC020_06/27/12_1,0.99245,1.034763488,1.226266759,0.834215004,1.007887773,0.888080656
308LILPAL_06/20/12_1,1.24147019,1.22246665,0.865146971,1.155260477,1.199969203,1.026695936
308SANWIL_06/12/12_1,1.006469109,0.949910208,0.604964701,0.966952384,0.884679784,0.613458005
308SBCAH1_06/21/10_1,1.054299757,0.975319204,1.459598507,0.929621629,1.215469892,0.858140155
310COO_06/24/10_1,1.175801309,0.977538877,0.485958441,1.000676724,1.037461752,0.965584739
312RYCALR_06/16/10_1,1.084320638,0.745119582,0.758845231,0.975903403,1.093622331,0.816093452
402BA0095_05/29/08_1,1.189681358,0.655091674,1.301673102,0.976513476,1.217307783,0.885107042
402PS0048_05/21/08_1,1.213135861,0.953794842,0.898564839,0.818392702,1.119943248,0.925486323
403STC086_06/21/11_1,0.838141101,1.116661992,1.310888545,0.984436335,1.110285395,1.145814508
405BRCSGR_05/28/08_1,0.765951955,1.003892396,0.604654957,1.155888082,0.762011392,1.05159286
405WER318_08/18/09_1,1.055342093,1.114861349,0.63928546,0.800463916,1.042254303,0.786316538
505BMCMCR_08/04/10_1,0.976705399,0.897850816,0.97855748,1.053352084,0.901290066,1.017058868
507MZCAML_07/17/12_1,0.945604567,0.890855408,NA,NA,0.793809077,0.828791301
509CTCADC_07/10/12_1,0.961031045,1.112087152,0.741255208,1.000676724,0.967258689,0.970297759
509ICPPCX_09/10/08_1,0.982773507,1.034072231,0.843900392,1.163559688,0.995714601,1.023279308
509PS0234_08/15/11_1,1.05115124,1.004551571,1.089548008,1.041646448,1.090937761,0.9206093
514PCASMR_10/29/14_1,0.539101804,1.297223738,1.61783225,1.07637717,0.925773352,1.153553637
518CHCANF_07/12/12_1,1.104294778,1.181443547,0.504933678,1.200430788,1.02983412,1.027376813
518PS0033_06/29/09_1,1.198851167,0.916319709,0.993809349,1.098994091,1.18705217,0.976666026
518PS0113_07/09/12_1,0.953757701,1.187708444,0.929246041,1.009627743,1.095705132,1.02492718
524PS0650_07/17/14_1,0.830112805,1.119216046,1.407189732,1.278112925,1.060877364,1.162513123
526PS0076_08/26/08_1,1.17667028,0.900578363,0.919335188,1.024742612,1.227800236,0.950994109
526PS0396_09/01/09_1,0.854452528,0.826980573,0.832363417,1.080313803,1.039975858,0.830659172
526PS1420_06/25/13_1,1.156383447,0.945710187,0.833290733,1.103702168,1.181422231,0.824645874
532PTCAER_08/19/13_1,0.890438007,0.824122278,0.855472629,1.109633858,0.912229927,1.00851569
534ANCACF_08/31/10_1,0.678209346,0.940010387,1.063539969,1.023172168,0.938006872,0.911593862
534RSCAGG_09/19/11_1,0.904556326,0.867647503,1.080503891,1.231162183,1.072971514,1.023107255
536STR127_06/17/13_1,0.937737059,1.040491765,0.880703064,1.045624679,0.989961548,1.025846634
540CQCBBR_09/14/11_1,0.934658858,1.22861442,1.323967096,1.15438247,1.144488455,1.149977092
540GNCBTC_09/13/11_1,0.866899904,1.057140667,0.848191237,1.058466952,0.859878855,1.144945027
540MNCANF_09/29/10_1,0.727432008,0.710102177,1.032160154,1.065114983,0.712933694,1.138212679
552MFCAKR_06/11/08_1,1.138983817,0.815986757,0.355580822,1.000676724,0.962719798,0.600031615
552PS0028_06/18/08_1,1.039101267,0.865522747,0.361939549,1.000676724,0.807128214,0.731065836
553KRMAPC_08/22/11_1,0.790708276,1.1981707,1.010180586,1.05016987,0.912561472,1.071532198
554LCCADR_06/10/08_1,0.954352218,0.656027737,0.200329324,0.834215004,0.750386183,0.744900975
555PS0064_06/17/08_1,1.131025436,0.643457211,0.497215622,1.278112925,0.975572638,0.699303321
603DDM004_07/09/13_1,1.205136009,1.061833993,1.596579834,1.041646448,1.415501998,0.938152948
603GLS001_08/01/10_1,1.216031588,0.834570003,1.491617903,1.029505561,1.418308303,0.977726805
603PS0075_08/15/12_1,0.903095564,0.957699933,0.304250584,0.889702244,0.930774927,0.784842874
630FCA097_08/22/13_1,1.052017541,0.873833294,1.170308886,1.200430788,1.072856635,0.879665321
631PS0001_09/29/10_1,0.924444391,1.037355046,0.474756897,1.111651204,0.829139429,1.006383502
631WWK005_07/29/10_1,1.304488334,1.205956384,0.967015878,1.171613954,1.457352378,1.027646323
632MUR001_09/07/11_1,0.855348588,1.258355453,1.146418288,1.050183244,0.89133069,1.113513515
633PS0003_07/22/08_1,0.955877187,1.079097713,1.415558997,0.980378913,0.969463286,1.059661852
634HID001_10/03/11_1,0.974797706,0.916364482,0.952422456,1.115629435,1.007823386,1.098223607
634R10GNL_10/03/11_1,0.783923169,1.350480107,1.292431247,0.857770377,0.920892643,1.131440912
634TRT001_08/26/13_1,1.345193136,1.049661827,0.850242033,1.077926864,1.287539125,0.907850055
635CLS001_07/09/10_1,1.012029242,1.140067435,1.240741933,1.01090646,1.169861923,0.836537886
801S02567_07/10/12_1,1.248844582,0.991804182,0.472250839,1.000676724,0.90154097,1.103339474
902ARO100_05/05/14_1,1.218247768,1.083420344,0,1.009627743,0.870724802,0.95885404
905DGCC1x_03/25/14_1,1.104922162,1.028546847,1.416828701,1.055343156,1.198825731,1.157499588
907S03210_05/18/11_1,0.988924762,1.234804196,0.483241684,1.200430788,0.86735543,0.976976824
911NP9ATC_04/07/15_1,1.21679312,1.006657917,1.003110391,0.997098685,1.144857313,1.095108689
911S00538_05/05/09_1,0.959861219,1.022008815,1.646746688,1.0257377,1.307357288,1.104076405
911TCCTCx_05/31/11_1,0.792270122,1.019056029,0.353379848,1.111651204,0.676517059,0.993466468
SASA4_11/02/08_1,1.234033027,0.875108704,0.392767856,1.278112925,1.098453127,0.805767195
SMAD1_11/05/08_1,1.074381405,0.958965211,0.19274436,0.889702244,0.790012938,0.851171251
SMAS1_05/12/08_1,0.838290298,0.849702881,0.82432865,1.012611416,0.860493155,0.890857457
SMC00135_06/07/10_1,0.672724977,1.198708537,0,1.278112925,0.572410066,1.222829455
SMC00271_08/13/15_1,1.215635448,1.30714116,NA,NA,0.7676093,1.11716864
SMC00911_06/04/09_1,1.210362357,1.101256589,1.013578454,1.006973547,1.177218422,0.981201738
SMC01367_06/23/11_1,1.142584799,0.823449769,1.147819605,0.900367696,0.988880149,0.780036626
SMC02464_06/22/11_1,0.57535041,0.921978041,1.401538728,1.118281221,0.865434277,0.999959097
SMC02591_07/21/11_1,1.064064158,1.003941788,0.427579528,1.05016987,0.927492525,0.885210914
SMC09503_06/04/12_1,0.932420539,1.039571613,1.322068098,0.90547105,0.949190662,0.872449382
SMC18545_06/25/13_1,0.777542456,0.779476616,0.63331368,1.064259518,0.748013232,0.622295064
SMC29064_06/25/12_1,0.947661017,1.004646879,0.586891301,1.167138444,0.983168781,1.083925512
102PS0139_08/09/10_1,1.045626332,0.739451904,0.639387518,1.148473067,0.915510493,1.05519223
103FCA168_07/24/13_1,1.104006739,0.83804443,0.829823905,1.200430788,1.06398854,0.759696293
103PS0217_09/10/13_1,1.229602521,0.965573182,1.153498086,1.00664407,1.183589769,0.869457664
103RDCBCC_07/21/11_1,0.93319775,0.739529098,1.121561419,1.10012176,1.084352629,0.905393281
105PS0028_08/26/08_1,1.275455158,1.088942875,0.946118623,1.044278295,1.27211926,0.874201315
105PS0067_09/15/09_1,0.82093605,0.503596801,0.920615587,0.966952384,0.746674474,0.664938869
105PS0069_08/18/09_1,0.840753794,0.780579085,0.417848258,0.834215004,0.773764904,0.730943171
105PS0092_08/11/08_1,1.228598853,0.968966998,0.933000134,1.067514434,1.257054844,1.052072517
105PS0107_09/14/09_1,0.839783597,1.177531595,0.755046382,0.652497942,0.880584938,0.801962801
105PS0129_08/11/10_1,1.184720432,0.838902305,1.493492703,1.145915633,1.253398179,1.014081233
105PS0149_08/29/12_1,0.97701719,1.383042426,1.617392951,1.097983858,1.213921893,1.117672921
105PS0211_09/16/13_1,1.004301228,1.171813144,0.979073496,1.07084182,1.175404209,1.01059606
105PS0231_08/29/13_1,1.184403441,0.727967555,1.336031472,1.128724201,1.240409101,0.775657783
105PS0276_09/22/09_1,0.750897469,0.599590347,1.398030343,1.059799446,0.999380849,1.146730816
105PS1404_08/28/13_1,1.223702977,0.586614633,1.401686297,0.847167386,1.183460603,0.781862284
106FCA036_07/15/13_1,0.921000433,0.947682096,0.916963777,1.167138444,0.764999272,0.999320858
106HLCACC_09/23/13_1,1.032018003,1.024777765,1.42293843,1.131478361,1.159040812,1.111170504
106PS0022_09/30/08_1,0.96517698,0.521783902,0.389600196,1.000676724,0.86122686,0.80953103
106PS0051_09/16/08_1,0.849620382,0.874226829,0.62977102,0.988838028,0.649752228,0.934085628
106PS0106_09/08/09_1,1.167383336,0.968240534,1.523724577,1.02840697,1.239547655,1.006722265
106PS0122_09/20/10_1,1.004574524,1.211318844,1.527392005,0.965903403,1.033890666,0.996434886
106PS0142_07/19/10_1,1.233161107,1.10489895,0.950701001,0.892429662,1.127686485,0.979859694
106PS0206_10/03/12_1,1.139446572,1.108570324,1.346156202,1.120885704,1.153998164,1.018645529
106PTCAHC_09/02/08_1,1.095819497,1.056116352,1.408599722,1.015281078,1.224278413,0.901694368
107GWCAPC_09/15/10_1,0.778561463,1.214734545,0.607796439,1.067261412,0.787934746,1.097055686
107RWCBHW_08/03/11_1,0.956224649,0.988663258,1.084464463,1.088383094,0.969620921,1.04628908
110PS0114_07/21/10_1,1.259407463,0.879668613,0.221639312,1.000676724,0.913799653,0.930181514
110SMCATH_07/27/11_1,0.677463168,0.63273483,0.291258563,1.000676724,0.593298958,0.840088603
111CE0569_10/11/10_1,1.224313543,1.265024729,0.486108211,0.834215004,1.120274885,1.009223531
111FCA207_07/23/13_1,1.212324408,1.124291979,1.170335487,1.200430788,1.236041189,0.8240321
111PS0008_09/29/08_1,1.012982452,0.794536105,1.209166614,0.962450126,1.125608557,0.917752603
111PS0013_08/19/08_1,1.033655041,1.01132418,0.87809568,1.077926864,0.904000186,0.907817922
111PS0095_08/27/09_1,1.131382476,1.03492913,1.134962993,1.133414104,1.208288686,0.987111756
111PS0121_07/20/10_1,1.230128402,1.062683313,0.743188179,0.867912596,1.126905838,0.815237275
111PS0159_07/14/11_1,0.972664098,1.083782363,1.308530081,0.86589525,1.173930759,0.9338113
111PS0169_07/25/11_1,1.287542845,0.969907042,0.74382048,1.148473067,1.068055407,0.966237839
111PS0178_08/14/12_1,1.132304301,1.136131581,0.856892408,0.975903403,1.052531943,0.881294056
